Dimension: array length (n),Time (clock)
3525,1666.210000
3526,1656.660000
3527,1656.710000
3528,1657.470000
3529,1675.730000
3530,1658.960000
3531,1752.620000
3532,1735.040000
3533,1656.420000
3534,1648.630000
3535,1678.740000
3536,1657.790000
3537,1649.440000
3538,1669.130000
3539,1664.910000
3540,1656.420000
3541,1506.120000
3542,1500.460000
3543,1480.560000
3544,1461.940000
3545,1436.850000
3546,1459.750000
3547,1459.680000
3548,1447.670000
3549,1493.710000
3550,1551.920000
3551,1579.090000
3552,1582.740000
3553,1605.500000
3554,1624.590000
3555,1685.070000
3556,1769.480000
3557,1808.790000
3558,1777.490000
3559,1731.560000
3560,1736.210000
3561,1686.810000
3562,1692.260000
3563,1664.190000
3564,1634.900000
3565,1631.970000
3566,1639.270000
3567,1645.870000
3568,1633.570000
3569,1633.000000
3570,1632.650000
3571,1625.640000
3572,1589.550000
3573,1598.640000
3574,1644.200000
3575,1636.060000
3576,1620.700000
3577,1610.050000
3578,1593.040000
3579,1592.570000
3580,1610.800000
3581,1613.970000
3582,1646.750000
3583,1611.250000
3584,1648.150000
3585,1648.150000
3586,1599.340000
3587,1599.630000
3588,1590.270000
3589,1568.440000
3590,1605.560000
3591,1607.600000
3592,1607.880000
3593,1615.600000
3594,1631.940000
3595,1606.220000
3596,1595.470000
3597,1574.570000
3598,1597.010000
3599,1582.600000
3600,1600.780000
3601,1578.570000
3602,1586.580000
3603,1592.700000
3604,1579.510000
3605,1606.410000
3606,1588.480000
3607,1623.850000
3608,1605.620000
3609,1584.630000
3610,1610.240000
3611,1590.940000
3612,1679.480000
3613,1692.210000
3614,1664.830000
3615,1663.020000
3616,1667.500000
3617,1661.720000
3618,1665.790000
3619,1632.230000
3620,1631.810000
3621,1633.690000
3622,1628.730000
3623,1607.140000
3624,1596.420000
3625,1644.280000
3626,1636.750000
3627,1631.150000
3628,1608.280000
3629,1599.640000
3630,1703.460000
3631,1658.350000
3632,1648.070000
3633,1687.220000
3634,1680.830000
3635,1656.540000
3636,1741.860000
3637,1660.010000
3638,1645.630000
3639,1646.380000
3640,1620.820000
3641,1630.280000
3642,1643.370000
3643,1659.760000
3644,1663.730000
3645,1662.490000
3646,1690.570000
3647,1685.670000
3648,1658.970000
3649,1656.330000
3650,1659.970000
3651,1630.400000
3652,1621.070000
3653,1649.050000
3654,1732.320000
3655,1653.670000
3656,1627.550000
3657,1652.390000
3658,1627.380000
3659,1632.050000
3660,1683.640000
3661,1632.950000
3662,1652.090000
3663,1634.230000
3664,1656.720000
3665,1638.000000
3666,1637.910000
3667,1656.760000
3668,1636.830000
3669,1658.760000
3670,1642.580000
3671,1641.910000
3672,1682.290000
3673,1673.590000
3674,1639.850000
3675,1650.860000
3676,1656.150000
3677,1644.630000
3678,1649.680000
3679,1675.440000
3680,1647.730000
3681,1645.750000
3682,1659.110000
3683,1664.460000
3684,1648.790000
3685,1673.930000
3686,1650.970000
3687,1724.720000
3688,1754.860000
3689,1777.690000
3690,1796.720000
3691,1798.680000
3692,1780.990000
3693,1765.110000
3694,1739.250000
3695,1738.480000
3696,1702.200000
3697,1697.230000
3698,1682.540000
3699,1705.780000
3700,1702.180000
3701,1705.020000
3702,1706.290000
3703,1708.720000
3704,1706.520000
3705,1706.690000
3706,1704.900000
3707,1680.110000
3708,1671.010000
3709,1702.030000
3710,1671.950000
3711,1690.280000
3712,1714.910000
3713,1678.050000
3714,1692.050000
3715,1689.720000
3716,1679.150000
3717,1706.930000
3718,1680.240000
3719,1695.370000
3720,1693.010000
3721,1683.010000
3722,1711.890000
3723,1686.120000
3724,1711.230000
3725,1704.700000
3726,1716.300000
3727,1692.830000
3728,1700.730000
3729,1704.710000
3730,1691.500000
3731,1720.490000
3732,1694.330000
3733,1713.460000
3734,1704.900000
3735,1699.050000
3736,1727.360000
3737,1722.350000
3738,1834.240000
3739,1822.220000
3740,1781.790000
3741,1960.100000
3742,1903.320000
3743,1865.660000
3744,1833.340000
3745,1821.800000
3746,2011.320000
3747,2177.080000
3748,1995.400000
3749,1909.880000
3750,1850.960000
3751,1843.750000
3752,1840.030000
3753,1863.160000
3754,1963.960000
3755,1977.560000
3756,1964.920000
3757,1922.030000
3758,1858.500000
3759,1819.070000
3760,2085.440000
3761,1906.530000
3762,1863.970000
3763,1926.390000
3764,2056.410000
3765,2073.270000
3766,2064.150000
3767,2055.540000
3768,1963.720000
3769,1908.880000
3770,1856.940000
3771,1815.800000
3772,1781.620000
3773,1770.830000
3774,1773.850000
3775,1754.120000
3776,1731.740000
3777,1774.760000
3778,1769.490000
3779,1738.700000
3780,1760.340000
3781,1745.320000
3782,1756.460000
3783,1771.060000
3784,1738.280000
3785,1759.430000
3786,1751.930000
3787,1747.890000
3788,1774.240000
3789,1742.470000
3790,1768.270000
3791,1744.700000
3792,1773.330000
3793,1830.020000
3794,1752.000000
3795,1775.810000
3796,1750.720000
3797,1791.900000
3798,1756.990000
3799,1778.540000
3800,1773.740000
3801,1756.550000
3802,1791.780000
3803,1759.860000
3804,1774.830000
3805,1769.000000
3806,1763.990000
3807,1790.030000
3808,1757.090000
3809,1792.850000
3810,1766.430000
3811,1803.810000
3812,1768.650000
3813,1792.980000
3814,1778.030000
3815,1780.620000
3816,1794.500000
3817,1770.310000
3818,1804.330000
3819,1789.670000
3820,1811.260000
3821,1777.240000
3822,1796.640000
3823,1781.340000
3824,1808.460000
3825,1806.260000
3826,1782.130000
3827,1804.240000
3828,1779.840000
3829,1804.310000
3830,1785.750000
3831,1799.330000
3832,1797.100000
3833,1789.180000
3834,1804.910000
3835,1794.760000
3836,1808.200000
3837,1801.510000
3838,1818.070000
3839,1791.020000
3840,1818.920000
3841,1793.290000
3842,1811.850000
3843,1809.370000
3844,1794.240000
3845,1825.530000
3846,1796.290000
3847,1819.790000
3848,1819.170000
3849,1799.710000
3850,1813.370000
3851,1814.190000
3852,1816.950000
3853,1819.860000
3854,1817.660000
3855,1816.980000
3856,1826.790000
3857,1817.620000
3858,1807.660000
3859,1838.760000
3860,1805.290000
3861,1833.930000
3862,1813.650000
3863,1835.990000
3864,1818.210000
3865,1838.350000
3866,1816.550000
3867,1851.330000
3868,1816.350000
3869,1849.970000
3870,1819.690000
3871,1846.990000
3872,1820.950000
3873,1868.820000
3874,1826.970000
3875,1847.300000
3876,1829.650000
3877,1839.500000
3878,1845.680000
3879,1829.570000
3880,1856.170000
3881,1830.990000
3882,1855.580000
3883,1833.870000
3884,1858.440000
3885,1838.100000
3886,1859.210000
3887,1835.990000
3888,1860.400000
3889,1838.050000
3890,1860.740000
3891,1845.980000
3892,1859.980000
3893,1844.640000
3894,1863.100000
3895,1845.330000
3896,1869.950000
3897,1846.980000
3898,1860.740000
3899,1853.960000
3900,1855.200000
3901,1887.880000
3902,1871.430000
3903,1847.220000
3904,1878.890000
3905,1848.770000
3906,1887.170000
3907,1868.800000
3908,1865.240000
3909,1886.520000
3910,1875.420000
3911,1858.210000
3912,1885.380000
3913,1860.100000
3914,1886.550000
3915,1862.450000
3916,1879.280000
3917,1871.920000
3918,1885.150000
3919,1869.800000
3920,1863.210000
3921,1901.060000
3922,1867.210000
3923,1873.030000
3924,1915.060000
3925,1915.230000
3926,1911.890000
3927,1877.220000
3928,1875.810000
3929,1875.750000
3930,1877.260000
3931,1902.350000
3932,1887.720000
3933,1894.250000
3934,1898.110000
3935,1881.150000
3936,1882.260000
3937,1880.370000
3938,1882.260000
3939,1883.870000
3940,1885.030000
3941,1885.420000
3942,1913.260000
3943,1892.450000
3944,1886.700000
3945,1894.400000
3946,1889.620000
3947,1897.440000
3948,1898.480000
3949,1888.830000
3950,1923.100000
3951,1897.900000
3952,1924.000000
3953,1911.640000
3954,1904.390000
3955,1903.210000
3956,1898.770000
3957,1917.250000
3958,1919.570000
3959,1904.040000
3960,1903.160000
3961,1901.500000
3962,1902.110000
3963,1908.090000
3964,1953.250000
3965,1999.030000
3966,1959.790000
3967,1920.090000
3968,1916.150000
3969,1913.740000
3970,1953.350000
3971,1943.490000
3972,1917.220000
3973,1918.240000
3974,1916.300000
3975,1921.910000
3976,1928.970000
3977,1926.920000
3978,1947.140000
3979,1920.420000
3980,1925.720000
3981,1926.550000
3982,1922.390000
3983,1926.810000
3984,1929.310000
3985,1950.200000
3986,1928.830000
3987,1932.170000
3988,1932.280000
3989,1929.160000
3990,1927.890000
3991,1932.980000
3992,1934.010000
3993,1944.710000
3994,1935.390000
3995,1940.670000
3996,1943.630000
3997,1939.250000
3998,1960.340000
3999,1940.030000
4000,1943.770000
4001,1967.800000
4002,1953.390000
4003,1948.340000
4004,1944.500000
4005,1949.010000
4006,1954.940000
4007,1949.360000
4008,1962.860000
4009,1951.040000
4010,1956.390000
4011,1955.690000
4012,1957.600000
4013,1958.110000
4014,1953.230000
4015,1958.000000
4016,1963.090000
4017,1956.890000
4018,1963.400000
4019,1959.800000
4020,1960.560000
4021,1959.600000
4022,1965.680000
4023,1969.930000
4024,1963.580000
4025,1967.010000
4026,1981.100000
4027,1989.310000
4028,1975.640000
4029,1969.630000
4030,1971.460000
4031,1973.480000
4032,1973.930000
4033,1976.670000
4034,1972.310000
4035,1978.230000
4036,1977.760000
4037,1975.320000
4038,2147.440000
4039,2103.770000
4040,2029.640000
4041,1983.610000
4042,1994.630000
4043,2022.230000
4044,1984.400000
4045,1994.780000
4046,1989.150000
4047,1991.120000
4048,1993.410000
4049,2004.070000
4050,2026.610000
4051,2018.010000
4052,1991.690000
4053,2002.630000
4054,2008.800000
4055,2022.240000
4056,2037.190000
4057,2007.820000
4058,1999.690000
4059,2028.370000
4060,2006.130000
4061,2023.840000
4062,2028.390000
4063,2009.930000
4064,2023.660000
4065,2010.350000
4066,2010.760000
4067,2029.850000
4068,2009.830000
4069,2051.100000
4070,2014.230000
4071,2016.570000
4072,2035.950000
4073,2013.770000
4074,2039.790000
4075,2051.680000
4076,2018.250000
4077,2024.260000
4078,2019.420000
4079,2024.330000
4080,2018.800000
4081,2025.070000
4082,2028.260000
4083,2025.470000
4084,2024.890000
4085,2025.480000
4086,2026.930000
4087,2027.910000
4088,2025.170000
4089,2031.950000
4090,2025.780000
4091,2033.550000
4092,2032.680000
4093,2038.560000
4094,2033.890000
4095,2056.680000
4096,2042.910000
4097,2037.040000
4098,2035.990000
4099,2037.250000
4100,2041.550000
4101,2041.910000
4102,2042.810000
4103,2043.680000
4104,2041.760000
4105,2049.190000
4106,2047.210000
4107,2045.780000
4108,2046.520000
4109,2050.530000
4110,2050.280000
4111,2046.890000
4112,2053.240000
4113,2057.760000
4114,2051.860000
4115,2056.160000
4116,2056.980000
4117,2056.550000
4118,2056.940000
4119,2062.640000
4120,2060.760000
4121,2060.650000
4122,2059.310000
4123,2097.190000
4124,2066.320000
4125,2065.570000
4126,2065.890000
4127,2071.580000
4128,2069.930000
4129,2071.510000
4130,2068.490000
4131,2070.580000
4132,2070.320000
4133,2071.430000
4134,2073.080000
4135,2072.510000
4136,2075.890000
4137,2074.540000
4138,2076.370000
4139,2077.550000
4140,2078.670000
4141,2083.040000
4142,2125.590000
4143,2130.590000
4144,2089.330000
4145,2082.720000
4146,2090.180000
4147,2094.620000
4148,2086.640000
4149,2088.100000
4150,2091.140000
4151,2085.680000
4152,2091.110000
4153,2094.220000
4154,2092.710000
4155,2092.300000
4156,2096.410000
4157,2097.290000
4158,2097.890000
4159,2096.480000
4160,2098.110000
4161,2100.290000
4162,2106.780000
4163,2101.590000
4164,2106.130000
4165,2104.790000
4166,2104.880000
4167,2110.330000
4168,2105.290000
4169,2122.400000
4170,2110.280000
4171,2115.060000
4172,2109.490000
4173,2113.160000
4174,2113.820000
4175,2114.260000
4176,2119.360000
4177,2115.730000
4178,2115.030000
4179,2119.400000
4180,2118.270000
4181,2113.940000
4182,2112.200000
4183,2130.570000
4184,2119.590000
4185,2131.790000
4186,2125.200000
4187,2115.550000
4188,2124.730000
4189,2132.260000
4190,2130.360000
4191,2243.180000
4192,2166.990000
4193,2131.140000
4194,2137.460000
4195,2155.190000
4196,2139.510000
4197,2137.930000
4198,2139.810000
4199,2139.080000
4200,2137.140000
4201,2153.560000
4202,2142.040000
4203,2148.980000
4204,2142.560000
4205,2146.580000
4206,2148.790000
4207,2143.860000
4208,2149.460000
4209,2148.250000
4210,2157.400000
4211,2156.780000
4212,2161.350000
4213,2196.460000
4214,2189.710000
4215,2179.280000
4216,2155.570000
4217,2160.080000
4218,2167.200000
4219,2174.870000
4220,2159.200000
4221,2166.920000
4222,2166.040000
4223,2157.690000
4224,2163.140000
4225,2166.760000
4226,2166.670000
4227,2165.330000
4228,2168.450000
4229,2168.650000
4230,2177.870000
4231,2170.000000
4232,2169.090000
4233,2179.870000
4234,2183.950000
4235,2178.500000
4236,2180.600000
4237,2177.060000
4238,2185.420000
4239,2179.890000
4240,2180.690000
4241,2191.000000
4242,2184.110000
4243,2186.310000
4244,2184.250000
4245,2185.760000
4246,2206.860000
4247,2230.380000
4248,2193.510000
4249,2195.400000
4250,2216.530000
4251,2191.900000
4252,2195.180000
4253,2196.530000
4254,2195.760000
4255,2201.200000
4256,2196.900000
4257,2200.100000
4258,2202.860000
4259,2205.270000
4260,2239.120000
4261,2207.200000
4262,2225.430000
4263,2225.850000
4264,2229.670000
4265,2215.370000
4266,2209.560000
4267,2209.890000
4268,2213.320000
4269,2211.120000
4270,2211.030000
4271,2211.300000
4272,2213.100000
4273,2213.380000
4274,2211.250000
4275,2216.730000
4276,2196.610000
4277,2223.430000
4278,2223.550000
4279,2222.020000
4280,2223.480000
4281,2222.740000
4282,2216.270000
4283,2225.990000
4284,2224.620000
4285,2230.400000
4286,2224.020000
4287,2233.790000
4288,2237.830000
4289,2257.340000
4290,2238.330000
4291,2242.770000
4292,2239.310000
4293,2256.580000
4294,2263.230000
4295,2275.500000
4296,2257.040000
4297,2279.070000
4298,2263.120000
4299,2276.320000
4300,2260.180000
4301,2279.460000
4302,2264.830000
4303,2285.240000
4304,2289.280000
4305,2272.390000
4306,2280.670000
4307,2272.680000
4308,2283.480000
4309,2272.790000
4310,2288.450000
4311,2275.370000
4312,2291.620000
4313,2276.690000
4314,2293.340000
4315,2277.090000
4316,2294.350000
4317,2281.820000
4318,2293.060000
4319,2290.020000
4320,2295.020000
4321,2283.200000
4322,2284.610000
4323,2280.110000
4324,2294.990000
4325,2278.570000
4326,2296.150000
4327,2281.960000
4328,2286.690000
4329,2289.650000
4330,2284.830000
4331,2307.090000
4332,2294.950000
4333,2312.170000
4334,2292.110000
4335,2317.780000
4336,2304.160000
4337,2315.390000
4338,2308.940000
4339,2314.720000
4340,2313.490000
4341,2313.060000
4342,2319.980000
4343,2309.360000
4344,2321.030000
4345,2292.110000
4346,2345.920000
4347,2310.270000
4348,2331.280000
4349,2314.580000
4350,2311.080000
4351,2310.210000
4352,2319.930000
4353,2326.670000
4354,2319.030000
4355,2332.330000
4356,2307.120000
4357,2322.580000
4358,2305.420000
4359,2326.990000
4360,2312.740000
4361,2325.930000
4362,2312.290000
4363,2334.170000
4364,2315.230000
4365,2350.460000
4366,2330.580000
4367,2353.540000
4368,2347.860000
4369,2368.810000
4370,2395.110000
4371,2379.270000
4372,2323.230000
4373,2339.090000
4374,2352.320000
4375,2358.840000
4376,2392.480000
4377,2368.390000
4378,2326.310000
4379,2432.810000
4380,2371.160000
4381,2328.150000
4382,2329.300000
4383,2332.350000
4384,2367.690000
4385,2341.220000
4386,2332.990000
4387,2339.470000
4388,2349.600000
4389,2344.770000
4390,2339.970000
4391,2336.270000
4392,2344.420000
4393,2339.080000
4394,2345.760000
4395,2339.730000
4396,2342.000000
4397,2341.620000
4398,2351.060000
4399,2336.820000
4400,2332.000000
4401,2349.400000
4402,2349.970000
4403,2348.160000
4404,2335.210000
4405,2360.610000
4406,2353.180000
4407,2357.290000
4408,2356.160000
4409,2358.290000
4410,2357.360000
4411,2339.130000
4412,2374.030000
4413,2359.150000
4414,2365.640000
4415,2362.950000
4416,2368.140000
4417,2369.440000
4418,2366.060000
4419,2373.320000
4420,2360.280000
4421,2370.880000
4422,2376.320000
4423,2373.970000
4424,2369.640000
4425,2375.580000
4426,2392.350000
4427,2375.900000
4428,2375.190000
4429,2387.910000
4430,2380.180000
4431,2381.180000
4432,2382.060000
4433,2384.290000
4434,2380.030000
4435,2383.340000
4436,2385.200000
4437,2385.180000
4438,2384.170000
4439,2390.800000
4440,2365.710000
4441,2390.240000
4442,2386.240000
4443,2389.620000
4444,2372.550000
4445,2394.330000
4446,2400.870000
4447,2402.560000
4448,2395.600000
4449,2399.120000
4450,2464.810000
4451,2595.360000
4452,2533.720000
4453,2456.680000
4454,2452.190000
4455,2421.210000
4456,2405.550000
4457,2411.930000
4458,2406.240000
4459,2418.760000
4460,2409.240000
4461,2417.250000
4462,2406.140000
4463,2424.800000
4464,2406.520000
4465,2411.620000
4466,2416.600000
4467,2431.220000
4468,2441.220000
4469,2472.890000
4470,2461.080000
4471,2430.100000
4472,2424.120000
4473,2427.670000
4474,2423.710000
4475,2429.540000
4476,2429.400000
4477,2432.660000
4478,2431.510000
4479,2435.920000
4480,2428.060000
4481,2405.600000
4482,2433.020000
4483,2434.060000
4484,2412.880000
4485,2439.950000
4486,2439.930000
4487,2422.730000
4488,2438.910000
4489,2464.300000
4490,2469.610000
4491,2508.730000
4492,2561.280000
4493,2512.370000
4494,2467.100000
4495,2463.530000
4496,2448.140000
4497,2442.520000
4498,2452.070000
4499,2452.930000
4500,2450.770000
4501,2442.830000
4502,2452.660000
4503,2458.790000
4504,2442.640000
4505,2457.660000
4506,2465.230000
4507,2471.670000
4508,2467.890000
4509,2487.540000
4510,2474.240000
4511,2523.330000
4512,2475.150000
4513,2468.670000
4514,2470.230000
4515,2475.580000
4516,2471.340000
4517,2474.580000
4518,2477.530000
4519,2456.870000
4520,2473.640000
4521,2466.130000
4522,2464.620000
4523,2479.470000
4524,2485.570000
4525,2529.660000
4526,2477.830000
4527,2484.900000
4528,2493.820000
4529,2520.590000
4530,2485.870000
4531,2502.590000
4532,2536.670000
4533,2545.250000
4534,2543.790000
4535,2545.890000
4536,2542.930000
4537,2511.300000
4538,2496.880000
4539,2511.120000
4540,2499.330000
4541,2530.160000
4542,2499.370000
4543,2501.300000
4544,2503.180000
4545,2503.650000
4546,2503.000000
4547,2511.490000
4548,2521.820000
4549,2511.570000
4550,2516.340000
4551,2510.160000
4552,2512.800000
4553,2517.010000
4554,2518.570000
4555,2511.780000
4556,2522.170000
4557,2516.820000
4558,2514.670000
4559,2501.790000
4560,2525.910000
4561,2520.820000
4562,2522.580000
4563,2501.080000
4564,2525.550000
4565,2530.640000
4566,2532.110000
4567,2517.680000
4568,2524.430000
4569,2529.530000
4570,2532.660000
4571,2509.680000
4572,2562.630000
4573,2655.140000
4574,2595.860000
4575,2554.740000
4576,2560.370000
4577,2551.550000
4578,2534.900000
4579,2547.860000
4580,2540.090000
4581,2550.960000
4582,2540.530000
4583,2551.320000
4584,2549.140000
4585,2545.700000
4586,2529.560000
4587,2564.650000
4588,2550.200000
4589,2555.060000
4590,2554.030000
4591,2559.670000
4592,2544.370000
4593,2555.320000
4594,2555.150000
4595,2570.920000
4596,2556.850000
4597,2565.370000
4598,2563.740000
4599,2568.240000
4600,2557.800000
4601,2552.820000
4602,2569.120000
4603,2570.940000
4604,2550.750000
4605,2566.270000
4606,2577.580000
4607,2570.740000
4608,2558.680000
4609,2574.500000
4610,2577.010000
4611,2574.950000
4612,2579.690000
4613,2576.900000
4614,2660.570000
4615,2577.930000
4616,2582.060000
4617,2589.010000
4618,2587.750000
4619,2588.880000
4620,2589.460000
4621,2586.380000
4622,2593.460000
4623,2574.450000
4624,2593.480000
4625,2618.260000
4626,2595.350000
4627,2600.050000
4628,2596.530000
4629,2599.800000
4630,2571.640000
4631,2599.900000
4632,2599.380000
4633,2607.140000
4634,2605.360000
4635,2606.640000
4636,2603.220000
4637,2606.500000
4638,2592.620000
4639,2605.860000
4640,2610.420000
4641,2611.750000
4642,2596.860000
4643,2610.170000
4644,2615.600000
4645,2605.440000
4646,2606.250000
4647,2612.990000
4648,2622.250000
4649,2601.110000
4650,2623.940000
4651,2625.520000
4652,2621.130000
4653,2614.450000
4654,2624.730000
4655,2629.810000
4656,2624.110000
4657,2617.120000
4658,2625.350000
4659,2635.520000
4660,2606.150000
4661,2635.610000
4662,2651.230000
4663,2635.530000
4664,2642.790000
4665,2639.090000
4666,2636.930000
4667,2619.000000
4668,2640.970000
4669,2640.900000
4670,2624.700000
4671,2650.120000
4672,2648.050000
4673,2643.790000
4674,2652.540000
4675,2631.490000
4676,2651.730000
4677,2649.360000
4678,2640.880000
4679,2651.960000
4680,2650.160000
4681,2635.660000
4682,2651.980000
4683,2665.020000
4684,2641.620000
4685,2661.550000
4686,2663.220000
4687,2654.130000
4688,2671.510000
4689,2659.660000
4690,2651.050000
4691,2666.410000
4692,2666.630000
4693,2667.470000
4694,2645.600000
4695,2668.050000
4696,2679.020000
4697,2649.920000
4698,2864.350000
4699,2705.940000
4700,2689.760000
4701,2754.560000
4702,2699.990000
4703,2777.470000
4704,2677.920000
4705,2683.650000
4706,2680.470000
4707,2691.200000
4708,2664.780000
4709,2684.420000
4710,2687.640000
4711,2664.430000
4712,2693.620000
4713,2685.570000
4714,2688.570000
4715,2680.640000
4716,2694.580000
4717,2672.130000
4718,2702.780000
4719,2723.190000
4720,2702.530000
4721,2700.940000
4722,2703.390000
4723,2700.670000
4724,2702.260000
4725,2722.590000
4726,2702.170000
4727,2710.650000
4728,2713.670000
4729,2726.300000
4730,2720.670000
4731,2722.440000
4732,2717.390000
4733,2709.180000
4734,2712.650000
4735,2727.000000
4736,2722.390000
4737,2720.940000
4738,2716.980000
4739,2722.140000
4740,2720.050000
4741,2705.370000
4742,2719.310000
4743,2724.950000
4744,2724.990000
4745,2728.250000
4746,2723.320000
4747,2732.010000
4748,2732.690000
4749,2729.310000
4750,2715.960000
4751,2734.320000
4752,2718.470000
4753,2727.750000
4754,2735.170000
4755,2707.280000
4756,2736.510000
4757,2721.010000
4758,2739.870000
4759,2725.010000
4760,2737.990000
4761,2722.540000
4762,2743.730000
4763,2727.000000
4764,2750.660000
4765,2754.140000
4766,2728.420000
4767,2747.150000
4768,2757.480000
4769,2745.320000
4770,2753.810000
4771,2767.670000
4772,2794.880000
4773,2766.260000
4774,2757.140000
4775,2758.530000
4776,2757.270000
4777,2760.590000
4778,2760.920000
4779,2763.690000
4780,2765.100000
4781,2763.280000
4782,2769.550000
4783,2751.950000
4784,2766.920000
4785,2768.000000
4786,2756.900000
4787,2777.210000
4788,2768.040000
4789,2753.550000
4790,2771.000000
4791,2776.050000
4792,2775.970000
4793,2779.480000
4794,2783.720000
4795,2766.490000
4796,2787.540000
4797,2780.660000
4798,2767.780000
4799,2786.000000
4800,2793.440000
4801,2772.940000
4802,2789.270000
4803,2797.130000
4804,2782.030000
4805,2786.630000
4806,2809.860000
4807,2802.740000
4808,2804.630000
4809,2803.500000
4810,2784.460000
4811,2796.930000
4812,2801.040000
4813,2779.570000
4814,2806.600000
4815,2803.650000
4816,2789.130000
4817,2809.620000
4818,2803.900000
4819,2797.110000
4820,2808.320000
4821,2826.150000
4822,2823.830000
4823,2817.560000
4824,2823.520000
4825,2812.880000
4826,2807.280000
4827,2819.280000
4828,2814.540000
4829,2822.910000
4830,2824.660000
4831,2819.950000
4832,2814.380000
4833,2831.200000
4834,2809.130000
4835,2832.020000
4836,2833.910000
4837,2833.830000
4838,2840.130000
4839,2812.820000
4840,2839.650000
4841,2859.130000
4842,2837.360000
4843,2852.580000
4844,2838.470000
4845,2847.200000
4846,2846.020000
4847,2832.600000
4848,2837.140000
4849,2845.560000
4850,2835.970000
4851,2847.890000
4852,2854.870000
4853,2830.390000
4854,2850.920000
4855,2837.100000
4856,2855.010000
4857,2857.790000
4858,2836.850000
4859,2860.090000
4860,2862.550000
4861,2837.510000
4862,2868.440000
4863,2859.680000
4864,2868.870000
4865,2845.780000
4866,2867.210000
4867,2853.390000
4868,2864.370000
4869,2873.580000
4870,2846.270000
4871,2879.510000
4872,2874.490000
4873,2875.770000
4874,2874.040000
4875,2871.230000
4876,2883.300000
4877,2877.590000
4878,2881.380000
4879,2882.420000
4880,2859.590000
4881,2885.050000
4882,2877.300000
4883,2880.610000
4884,2888.400000
4885,2868.220000
4886,2897.250000
4887,2893.920000
4888,2893.800000
4889,2892.130000
4890,2883.680000
4891,2892.580000
4892,2897.100000
4893,2879.460000
4894,2898.150000
4895,2900.830000
4896,2905.250000
4897,2900.520000
4898,2889.480000
4899,2912.370000
4900,2909.010000
4901,2905.750000
4902,2893.500000
4903,2914.220000
4904,2890.060000
4905,2922.530000
4906,2930.660000
4907,2914.600000
4908,2925.000000
4909,2943.510000
4910,2941.130000
4911,2920.600000
4912,2917.510000
4913,2923.680000
4914,2932.420000
4915,2917.410000
4916,2925.990000
4917,2927.030000
4918,2924.690000
4919,2914.080000
4920,2920.220000
4921,2921.970000
4922,2910.320000
4923,2941.900000
4924,2916.380000
4925,2937.890000
4926,2942.170000
4927,2938.020000
4928,2940.440000
4929,2942.970000
4930,2939.590000
4931,2944.140000
4932,2942.530000
4933,2956.800000
4934,2960.820000
4935,2990.540000
4936,2956.740000
4937,2952.100000
4938,2958.150000
4939,2953.060000
4940,2960.760000
4941,2958.830000
4942,2950.140000
4943,2972.700000
4944,2956.340000
4945,2949.550000
4946,2962.390000
4947,2974.890000
4948,2968.630000
4949,2959.840000
4950,2950.120000
4951,2968.890000
4952,2942.000000
4953,2969.480000
4954,2946.740000
4955,2976.390000
4956,2957.910000
4957,2969.570000
4958,2959.150000
4959,2977.760000
4960,2956.860000
4961,2978.870000
4962,2952.110000
4963,2968.280000
4964,2984.180000
4965,2959.310000
4966,2991.720000
4967,2957.380000
4968,2990.380000
4969,2972.210000
4970,2985.270000
4971,2972.860000
4972,2990.020000
4973,2988.750000
4974,3004.520000
4975,3001.530000
4976,2997.070000
4977,3008.250000
4978,3010.120000
4979,3026.870000
4980,3009.110000
4981,2998.060000
4982,3003.310000
4983,3001.300000
4984,3008.450000
4985,2988.260000
4986,3011.560000
4987,3013.040000
4988,3010.890000
4989,3004.170000
4990,3010.800000
4991,3023.440000
4992,3019.970000
4993,3018.700000
4994,3016.140000
4995,3005.460000
4996,3023.850000
4997,3011.280000
4998,3020.730000
4999,3025.930000
5000,3009.310000
